,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
52,2024-08-03 04:00:00,25796.966038408096,4025.1306287342777,19997.320902762774,25796.966038408096,25796.966038408096,-14289.530696768858,-14289.530696768858,-14289.530696768858,-17581.017305912592,-17581.017305912592,-17581.017305912592,-6.135012439409238,-6.135012439409238,-6.135012439409238,4230.411478185147,4230.411478185147,4230.411478185147,-932.7898566020001,-932.7898566020001,-932.7898566020001,0.0,0.0,0.0,11507.435341639239
53,2024-08-03 05:00:00,25797.05289103529,7346.860709136127,22594.46531808869,25797.05289103529,25797.05289103529,-10922.897458642608,-10922.897458642608,-10922.897458642608,-14318.156584365202,-14318.156584365202,-14318.156584365202,4.9529061033633255,4.9529061033633255,4.9529061033633255,4329.302044193479,4329.302044193479,4329.302044193479,-938.9958245742486,-938.9958245742486,-938.9958245742486,0.0,0.0,0.0,14874.155432392683
54,2024-08-03 06:00:00,25797.139743662487,12226.956235510324,28772.026273360858,25797.139743662487,25797.139743662487,-5213.449164291718,-5213.449164291718,-5213.449164291718,-8701.316240759881,-8701.316240759881,-8701.316240759881,15.94232714559195,15.94232714559195,15.94232714559195,4417.140789907352,4417.140789907352,4417.140789907352,-945.2160405847798,-945.2160405847798,-945.2160405847798,0.0,0.0,0.0,20583.69057937077
55,2024-08-03 07:00:00,25797.226596289678,18427.923501059107,33967.831334455266,25797.226596289678,25797.226596289678,549.0628630592661,549.0628630592661,549.0628630592661,-3018.955728683421,-3018.955728683421,-3018.955728683421,26.76344057055296,26.76344057055296,26.76344057055296,4492.705431639411,4492.705431639411,4492.705431639411,-951.4502804672758,-951.4502804672758,-951.4502804672758,0.0,0.0,0.0,26346.289459348944
56,2024-08-03 08:00:00,25797.313448916877,22414.51279884615,37780.54300008128,25797.313448916877,25797.313448916877,4408.971075134851,4408.971075134851,4408.971075134851,774.4958526980543,774.4958526980543,774.4958526980543,37.348390467359685,37.348390467359685,37.348390467359685,4554.825151699102,4554.825151699102,4554.825151699102,-957.6983197296653,-957.6983197296653,-957.6983197296653,0.0,0.0,0.0,30206.284524051727
57,2024-08-03 09:00:00,25797.40030154407,24144.82361620585,39062.140254080514,25797.40030154407,25797.40030154407,5803.462761868298,5803.462761868298,5803.462761868298,2117.396998989942,2117.396998989942,2117.396998989942,47.631752464056504,47.631752464056504,47.631752464056504,4602.393943982079,4602.393943982079,4602.393943982079,-963.9599335677792,-963.9599335677792,-963.9599335677792,0.0,0.0,0.0,31600.863063412366
58,2024-08-03 10:00:00,25797.487154171264,23944.0088310485,39311.1788476701,25797.487154171264,25797.487154171264,5597.563028169617,5597.563028169617,5597.563028169617,1875.8633987464932,1875.8633987464932,1875.8633987464932,57.55098959454415,57.55098959454415,57.55098959454415,4634.383536697539,4634.383536697539,4634.383536697539,-970.2348968689603,-970.2348968689603,-970.2348968689603,0.0,0.0,0.0,31395.05018234088
59,2024-08-03 11:00:00,25797.574006798455,23765.035522459144,39659.89211731168,25797.574006798455,25797.574006798455,5198.270700618002,5198.270700618002,5198.270700618002,1457.8910622170329,1457.8910622170329,1457.8910622170329,67.04688350082286,67.04688350082286,67.04688350082286,4649.855739128799,4649.855739128799,4649.855739128799,-976.5229842286519,-976.5229842286519,-976.5229842286519,0.0,0.0,0.0,30995.844707416458
60,2024-08-03 12:00:00,25797.66085942565,23297.562838067704,39067.0889524147,25797.66085942565,25797.66085942565,5542.2953622986715,5542.2953622986715,5542.2953622986715,1801.0813295937855,1801.0813295937855,1801.0813295937855,76.06393796327035,76.06393796327035,76.06393796327035,4647.974064696768,4647.974064696768,4647.974064696768,-982.8239699551519,-982.8239699551519,-982.8239699551519,0.0,0.0,0.0,31339.956221724322
61,2024-08-03 13:00:00,25797.747712052842,24376.5115982003,40413.64257328183,25797.747712052842,25797.747712052842,6713.811471569788,6713.811471569788,6713.811471569788,2990.383858214561,2990.383858214561,2990.383858214561,84.55075195904405,84.55075195904405,84.55075195904405,4628.014489478817,4628.014489478817,4628.014489478817,-989.1376280826327,-989.1376280826327,-989.1376280826327,0.0,0.0,0.0,32511.55918362263
